PM I02336+2455   Gl 102      38.40492  24.92717  0.17720 0.00200 3199 62 0.2040 0.0120 0.1740 0.0170 -0.00 0.08 M4.4   14.791 0.022 13.046 0.017 11.703 0.013 10.005 0.020 13.997 0.023 12.381 0.011 10.817 0.013  9.968 0.013  8.493 0.017  7.903 0.017  7.606 0.020 11.875 0.014 13.492 0.014 10.293 0.014  0.17720 0.00290 3210 36 0.2010 0.0090 0.1820 0.0100 9.42 0.59  0.089
PM I02358+2013   Gl 104      38.97208  20.21990  0.64310 0.00570 3542 62 0.5120 0.0220 0.5080 0.0510  0.12 0.08 M2.1   12.155 0.020 10.655 0.016  9.629 0.013  8.412 0.020 11.478 0.021 10.059 0.011  9.079 0.013  8.542 0.014  7.244 0.017  6.587 0.017  6.354 0.020  9.997 0.014 11.066 0.014  8.658 0.014  0.64310 0.00870 3647 39 0.4800 0.0150 0.5110 0.0150 9.46 0.56  5.067
PM I02362+0652   Gl 105 B    39.06358   6.87167  0.50050 0.00630 3284 60 0.2780 0.0100 0.2460 0.0250 -0.12 0.03 M4.0   13.318 0.021 11.670 0.016 10.442 0.012  8.835 0.020 12.546 0.021 11.070 0.011  9.619 0.013  8.804 0.013  7.356 0.017  6.811 0.017  6.562 0.020 10.644 0.014 12.117 0.014  9.107 0.014  0.50050 0.00960 3390  7 0.2600 0.0020 0.2550 0.0050 9.36 0.61  5.970
PM I02441+4913W              41.04275  49.23169  1.06400 0.02300 3685 60 0.4980 0.0170 0.5210 0.0520  0.06 0.03 M1.7   11.484 0.020  9.987 0.016  8.975 0.012  7.815 0.020 10.824 0.020  9.381 0.011  8.468 0.013  7.961 0.013  6.713 0.017  6.105 0.017  5.857 0.020  9.366 0.014 10.395 0.014  8.053 0.014  1.06400 0.03500 3720 22 0.4890 0.0070 0.5210 0.0080 9.38 0.59  0.662
PM I02442+2531   Gl 109      41.06449  25.52341  0.90820 0.00800 3405 60 0.3640 0.0140 0.3430 0.0340 -0.10 0.08 M3.0   12.147 0.020 10.599 0.016  9.482 0.012  8.087 0.020 11.428 0.021  9.989 0.011  8.807 0.013  8.156 0.013  6.785 0.017  6.196 0.017  5.965 0.020  9.783 0.014 11.016 0.014  8.352 0.014  0.90800 0.01200 3502 29 0.3420 0.0090 0.3580 0.0110 9.37 0.58  4.844
PM I02530+1652               43.25369  16.88130  0.16550 0.00290 2800 60 0.1180 0.0052 0.0897 0.0090 -0.31 0.08 M7.0   17.001 0.039 15.133 0.022 13.054 0.013 10.650 0.020 16.006 0.033 14.473 0.012 11.706 0.013 10.257 0.013  8.409 0.017  7.881 0.017  7.500 0.020 12.723 0.014 15.624 0.015 10.876 0.014                                                                      
PM I02534+1724               43.35881  17.40901  0.14860 0.00130 3377 60 0.3520 0.0190 0.3380 0.0340 -0.16 0.08 M3.3   14.389 0.021 12.694 0.016 11.552 0.013 10.123 0.020 13.608 0.021 12.073 0.011 10.855 0.013 10.178 0.013  8.746 0.017  8.102 0.017  7.857 0.020 11.848 0.014 13.140 0.014 10.392 0.014  0.14860 0.00190 3491 29 0.3250 0.0160 0.3390 0.0190 9.53 0.58  5.567
PM I02555+2652   Gl 118.2 C  43.89906  26.87236  0.06832 0.00077 3227 60 0.3470 0.0150 0.3090 0.0310  0.28 0.03 M3.8   15.416 0.021 13.827 0.016 12.601 0.012 11.001 0.020 14.675 0.021 13.224 0.011 11.784 0.012 10.986 0.013  9.547 0.017  8.954 0.017  8.663 0.020 12.808 0.014 14.262 0.014 11.279 0.014  0.06830 0.00120 3341 16 0.3230 0.0080 0.3250 0.0120 9.50 0.57  6.416
PM I03047+6144   GJ 3195     46.18104  61.73583  0.13200 0.00170 3500 61 0.4240 0.0160 0.4150 0.0420 -0.12 0.08 M3.0   14.059 0.021 12.564 0.016 11.496 0.012 10.126 0.020 13.380 0.021 11.995 0.011 10.838 0.013 10.209 0.013  8.896 0.017  8.335 0.017  8.091 0.020 11.799 0.014 12.986 0.014 10.389 0.014  0.13200 0.00250 3602 27 0.3990 0.0090 0.4250 0.0110 9.46 0.60  5.202
PM I03181+3815   Gl 134      49.53108  38.25215  0.77960 0.00660 3700 61 0.6280 0.0310 0.6390 0.0640  0.53 0.08 M1.5   11.766 0.021 10.284 0.016  9.283 0.012  8.167 0.020 11.100 0.021  9.674 0.011  8.807 0.013  8.332 0.013  7.080 0.017  6.395 0.017  6.156 0.020  9.689 0.014 10.683 0.014  8.400 0.014  0.78000 0.01200 3795 63 0.5850 0.0300 0.6180 0.0220 9.51 0.49  5.640
